"EXPT","TRTCODE","DEFINITION","TRT_CODE_STD","TRT_CODES_LUMPED","YEAR","SPP","PLOT","Raw_Abund","Tot_hits","Rel_Abund","Community_type","EXPT_START","USE_IN_ANALYSIS_X","USE_IN_ANALYSIS_Y"
"Saddle","X","Control plots","X","X","2017","KOBMYO","11",3,49,0.0612244897959184,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","KOBMYO","11",3,49,0.0612244897959184,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","11",2,49,0.0408163265306122,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","11",2,49,0.0408163265306122,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","11",5,49,0.102040816326531,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","11",5,49,0.102040816326531,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SOLSIM","11",5,49,0.102040816326531,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SOLSIM","11",5,49,0.102040816326531,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","12",2,90,0.0222222222222222,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","12",2,90,0.0222222222222222,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","12",8,90,0.0888888888888889,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","12",8,90,0.0888888888888889,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","12",16,90,0.177777777777778,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","12",16,90,0.177777777777778,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","12",4,90,0.0444444444444444,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","12",4,90,0.0444444444444444,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","12",4,90,0.0444444444444444,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","12",4,90,0.0444444444444444,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","12",35,90,0.388888888888889,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","12",35,90,0.388888888888889,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","12",21,90,0.233333333333333,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","12",21,90,0.233333333333333,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CHIJAM","14",1,64,0.015625,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CHIJAM","14",1,64,0.015625,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","14",1,64,0.015625,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","14",1,64,0.015625,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","14",3,64,0.046875,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","14",3,64,0.046875,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","14",12,64,0.1875,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","14",12,64,0.1875,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","14",5,64,0.078125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","14",5,64,0.078125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","14",5,64,0.078125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","14",5,64,0.078125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","14",5,64,0.078125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","14",5,64,0.078125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","14",3,64,0.046875,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","14",3,64,0.046875,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","14",22,64,0.34375,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","14",22,64,0.34375,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","14",7,64,0.109375,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","14",7,64,0.109375,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","15",4,107,0.0373831775700935,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","15",4,107,0.0373831775700935,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","15",42,107,0.392523364485981,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","15",42,107,0.392523364485981,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","15",3,107,0.0280373831775701,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","15",3,107,0.0280373831775701,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","15",6,107,0.0560747663551402,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","15",6,107,0.0560747663551402,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","15",6,107,0.0560747663551402,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","15",6,107,0.0560747663551402,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","15",1,107,0.00934579439252336,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","15",1,107,0.00934579439252336,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","15",3,107,0.0280373831775701,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","15",3,107,0.0280373831775701,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","15",42,107,0.392523364485981,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","15",42,107,0.392523364485981,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","16",2,101,0.0198019801980198,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","16",2,101,0.0198019801980198,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","16",32,101,0.316831683168317,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","16",32,101,0.316831683168317,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","16",1,101,0.0099009900990099,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","16",1,101,0.0099009900990099,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","16",3,101,0.0297029702970297,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","16",3,101,0.0297029702970297,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","16",13,101,0.128712871287129,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","16",13,101,0.128712871287129,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","16",5,101,0.0495049504950495,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","16",5,101,0.0495049504950495,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","16",2,101,0.0198019801980198,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","16",2,101,0.0198019801980198,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","16",38,101,0.376237623762376,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","16",38,101,0.376237623762376,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","16",5,101,0.0495049504950495,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","16",5,101,0.0495049504950495,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","17",26,118,0.220338983050847,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","17",26,118,0.220338983050847,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALLEP","17",5,118,0.0423728813559322,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALLEP","17",5,118,0.0423728813559322,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","17",6,118,0.0508474576271186,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","17",6,118,0.0508474576271186,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","17",12,118,0.101694915254237,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","17",12,118,0.101694915254237,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","17",14,118,0.11864406779661,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","17",14,118,0.11864406779661,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","17",4,118,0.0338983050847458,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","17",4,118,0.0338983050847458,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","17",19,118,0.161016949152542,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","17",19,118,0.161016949152542,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","17",6,118,0.0508474576271186,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","17",6,118,0.0508474576271186,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLVIV","17",1,118,0.00847457627118644,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLVIV","17",1,118,0.00847457627118644,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","17",11,118,0.0932203389830508,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","17",11,118,0.0932203389830508,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017",NA,"17",14,118,0.11864406779661,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017",NA,"17",14,118,0.11864406779661,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","18",1,113,0.00884955752212389,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","18",1,113,0.00884955752212389,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","18",2,113,0.0176991150442478,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","18",2,113,0.0176991150442478,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","18",21,113,0.185840707964602,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","18",21,113,0.185840707964602,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","KOBMYO","18",75,113,0.663716814159292,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","KOBMYO","18",75,113,0.663716814159292,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","18",2,113,0.0176991150442478,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","18",2,113,0.0176991150442478,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","OREALP","18",6,113,0.0530973451327434,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","OREALP","18",6,113,0.0530973451327434,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLVIV","18",2,113,0.0176991150442478,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLVIV","18",2,113,0.0176991150442478,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","18",4,113,0.0353982300884956,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","18",4,113,0.0353982300884956,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","19",3,75,0.04,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","19",3,75,0.04,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALPUR","19",6,75,0.08,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALPUR","19",6,75,0.08,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","19",24,75,0.32,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","19",24,75,0.32,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERINAN","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERINAN","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","19",3,75,0.04,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","19",3,75,0.04,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","19",8,75,0.106666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","19",8,75,0.106666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","19",3,75,0.04,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LLOSER","19",3,75,0.04,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","OREALP","19",2,75,0.0266666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","OREALP","19",2,75,0.0266666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","PHLPUL","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","PHLPUL","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SEDLAN","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SEDLAN","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","19",14,75,0.186666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","19",14,75,0.186666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETACA","19",6,75,0.08,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETACA","19",6,75,0.08,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETGRA","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETGRA","19",1,75,0.0133333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","20",4,61,0.0655737704918033,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","20",4,61,0.0655737704918033,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","20",3,61,0.0491803278688525,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","20",3,61,0.0491803278688525,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","20",29,61,0.475409836065574,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CARRUP","20",29,61,0.475409836065574,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DRAAUR","20",1,61,0.0163934426229508,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DRAAUR","20",1,61,0.0163934426229508,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERIPIN","20",3,61,0.0491803278688525,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERIPIN","20",3,61,0.0491803278688525,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","20",4,61,0.0655737704918033,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","20",4,61,0.0655737704918033,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","20",5,61,0.0819672131147541,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","20",5,61,0.0819672131147541,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","HELMOR","20",2,61,0.0327868852459016,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","HELMOR","20",2,61,0.0327868852459016,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","20",1,61,0.0163934426229508,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","20",1,61,0.0163934426229508,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","PHLPUL","20",1,61,0.0163934426229508,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","PHLPUL","20",1,61,0.0163934426229508,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","20",2,61,0.0327868852459016,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SELDEN","20",2,61,0.0327868852459016,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETACA","20",2,61,0.0327868852459016,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TETACA","20",2,61,0.0327868852459016,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TONPYG","20",4,61,0.0655737704918033,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TONPYG","20",4,61,0.0655737704918033,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","21",3,96,0.03125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","AREFEN","21",3,96,0.03125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","21",13,96,0.135416666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","21",13,96,0.135416666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","21",1,96,0.0104166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","21",1,96,0.0104166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","21",7,96,0.0729166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","21",7,96,0.0729166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","21",1,96,0.0104166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","21",1,96,0.0104166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","21",1,96,0.0104166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","21",1,96,0.0104166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","21",12,96,0.125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","21",12,96,0.125,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","21",8,96,0.0833333333333333,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","21",8,96,0.0833333333333333,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","21",10,96,0.104166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","21",10,96,0.104166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","21",18,96,0.1875,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","21",18,96,0.1875,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","21",22,96,0.229166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","21",22,96,0.229166666666667,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","22",13,111,0.117117117117117,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","22",13,111,0.117117117117117,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","22",1,111,0.00900900900900901,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","22",1,111,0.00900900900900901,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","22",46,111,0.414414414414414,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","22",46,111,0.414414414414414,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","22",24,111,0.216216216216216,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","22",24,111,0.216216216216216,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","22",1,111,0.00900900900900901,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","22",1,111,0.00900900900900901,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","22",6,111,0.0540540540540541,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","22",6,111,0.0540540540540541,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","22",20,111,0.18018018018018,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","22",20,111,0.18018018018018,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","23",3,72,0.0416666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","23",3,72,0.0416666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","23",19,72,0.263888888888889,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","23",19,72,0.263888888888889,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","23",1,72,0.0138888888888889,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","23",1,72,0.0138888888888889,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","23",3,72,0.0416666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","23",3,72,0.0416666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","23",26,72,0.361111111111111,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","23",26,72,0.361111111111111,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","23",1,72,0.0138888888888889,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","23",1,72,0.0138888888888889,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","23",3,72,0.0416666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","23",3,72,0.0416666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","23",4,72,0.0555555555555556,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","23",4,72,0.0555555555555556,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","23",9,72,0.125,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","23",9,72,0.125,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","23",3,72,0.0416666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","23",3,72,0.0416666666666667,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","24",3,110,0.0272727272727273,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","24",3,110,0.0272727272727273,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","24",20,110,0.181818181818182,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","24",20,110,0.181818181818182,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","24",5,110,0.0454545454545455,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","24",5,110,0.0454545454545455,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","24",25,110,0.227272727272727,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","24",25,110,0.227272727272727,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","24",1,110,0.00909090909090909,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POAARC","24",1,110,0.00909090909090909,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","24",2,110,0.0181818181818182,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","RANADO","24",2,110,0.0181818181818182,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","24",35,110,0.318181818181818,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","SIBPRO","24",35,110,0.318181818181818,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","24",19,110,0.172727272727273,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","TRIPAR","24",19,110,0.172727272727273,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","25",11,94,0.117021276595745,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","25",11,94,0.117021276595745,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","25",3,94,0.0319148936170213,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","25",3,94,0.0319148936170213,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CHIJAM","25",1,94,0.0106382978723404,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CHIJAM","25",1,94,0.0106382978723404,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","25",23,94,0.24468085106383,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","DESCES","25",23,94,0.24468085106383,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","25",10,94,0.106382978723404,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ERISIM","25",10,94,0.106382978723404,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","25",7,94,0.074468085106383,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","FESBRA","25",7,94,0.074468085106383,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","25",29,94,0.308510638297872,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","GEUROS","25",29,94,0.308510638297872,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","25",2,94,0.0212765957446809,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","LUZSPI","25",2,94,0.0212765957446809,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","25",8,94,0.0851063829787234,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","POLBIS","25",8,94,0.0851063829787234,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","26",18,122,0.147540983606557,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","ARTSCO","26",18,122,0.147540983606557,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALLEP","26",8,122,0.0655737704918033,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CALLEP","26",8,122,0.0655737704918033,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2017","CASOCC","26",2,122,0.0163934426229508,"MM","1989"," "," "
